txtb_year,textbox1,textbox4,txtb_value
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2003,"1,83"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2003,"1,67"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2003,"1,97"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2003,"2,04"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2004,"1,90"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2004,"1,71"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2004,"1,82"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2004,"1,85"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2004,"2,06"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2004,"2,24"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2004,"2,16"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2004,"1,92"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2004,"2,08"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2004,"1,98"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2004,"2,06"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2004,"2,19"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2005,"2,09"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2005,"2,22"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2005,"2,24"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2005,"2,11"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2005,"2,08"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2005,"2,23"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2005,"2,30"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2005,"2,13"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2005,"2,19"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2005,"2,16"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2005,"2,02"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2005,"2,30"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2006,"2,22"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2006,"2,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2006,"2,59"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2006,"2,51"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2006,"2,57"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2006,"2,85"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2006,"2,91"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2006,"2,87"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2006,"3,09"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2006,"3,22"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2006,"3,20"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2006,"3,43"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2007,"3,25"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2007,"3,32"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2007,"3,41"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2007,"3,48"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2007,"3,39"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2007,"3,64"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2007,"3,64"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2007,"3,65"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2007,"3,68"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2007,"3,88"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2007,"4,01"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2007,"3,76"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2008,"3,83"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2008,"3,45"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2008,"3,68"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2008,"4,02"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2008,"3,84"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2008,"4,25"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2008,"4,34"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2008,"4,30"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2008,"4,13"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2008,"3,87"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2008,"3,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2008,"2,94"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2009,"2,11"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2009,"2,13"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2009,"1,88"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2009,"1,62"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2009,"1,61"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2009,"1,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2009,"1,49"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2009,"1,32"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2009,"1,28"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2009,"1,24"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2009,"1,48"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2009,"1,39"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2010,"1,43"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2010,"1,50"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2010,"1,46"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2010,"1,26"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2010,"1,22"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2010,"1,39"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2010,"1,48"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2010,"1,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2010,"1,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2010,"1,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2010,"1,43"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2010,"1,41"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2011,"1,48"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2011,"1,35"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2011,"1,28"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2011,"1,65"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2011,"1,44"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2011,"1,62"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2011,"1,65"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2011,"1,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2011,"1,67"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2011,"1,63"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2011,"1,61"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2011,"1,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2012,"1,37"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2012,"1,23"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2012,"1,12"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2012,"1,12"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2012,"1,04"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2012,"1,00"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2012,"0,96"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2012,"0,92"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2012,"0,67"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2012,"0,77"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2012,"0,75"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2012,"0,69"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2013,"0,58"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2013,"0,57"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2013,"0,59"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2013,"0,57"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2013,"0,58"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2013,"0,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2013,"0,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2013,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2013,"0,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2013,"0,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2013,"0,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2013,"0,62"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2014,"0,52"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2014,"0,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2014,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2014,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2014,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2014,"0,52"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2014,"0,52"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2014,"0,48"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2014,"0,41"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2014,"0,39"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2014,"0,40"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2014,"0,43"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2015,"0,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2015,"0,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2015,"0,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2015,"0,34"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2015,"0,31"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2015,"0,27"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2015,"0,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2015,"0,32"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2015,"0,29"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2015,"0,27"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2015,"0,24"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2015,"0,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2016,"0,26"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2016,"0,22"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2016,"0,29"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2016,"0,19"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2016,"0,23"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2016,"0,25"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2016,"0,27"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2016,"0,29"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2016,"0,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2016,"0,42"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2016,"0,37"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2016,"0,27"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2017,"0,50"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2017,"0,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2017,"0,49"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2017,"0,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2017,"0,54"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2017,"0,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2017,"0,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2017,"0,54"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2017,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2017,"0,59"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2017,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2017,"0,57"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2018,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2018,"0,53"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2018,"0,49"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2018,"0,49"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2018,"0,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2018,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2018,"0,58"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2018,"0,55"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2018,"0,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2018,"0,57"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2018,"0,54"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2018,"0,50"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2019,"0,51"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2019,"0,54"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2019,"0,42"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2019,"0,44"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2019,"0,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2019,"0,46"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2019,"0,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2019,"0,52"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2019,"0,47"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2019,"0,43"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2019,"0,40"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2019,"0,43"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2020,"0,31"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2020,"0,31"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2020,"0,25"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2020,"0,32"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2020,"0,34"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2020,"0,30"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2020,"0,32"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2020,"0,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2020,"0,26"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2020,"0,31"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2020,"0,30"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2020,"0,29"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2021,"0,27"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2021,"0,28"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2021,"0,27"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2021,"0,25"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2021,"0,21"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2021,"0,19"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2021,"0,21"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2021,"0,17"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2021,"0,15"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2021,"0,11"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2021,"0,11"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2021,"0,11"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2022,"0,13"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2022,"0,10"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2022,"0,12"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2022,"0,07"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2022,"0,10"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2022,"0,07"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2022,"0,24"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2022,"0,30"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2022,"0,57"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2022,"0,67"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2022,"0,90"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2022,"1,05"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2023,"1,23"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2023,"1,39"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2023,"1,52"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2023,"1,51"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2023,"1,29"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2023,"1,60"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2023,"1,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",8/2023,"1,26"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",9/2023,"1,33"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",10/2023,"1,35"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",11/2023,"1,51"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",12/2023,"1,61"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",1/2024,"1,56"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",2/2024,"1,70"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",3/2024,"1,66"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",4/2024,"1,65"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",5/2024,"1,70"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",6/2024,"1,70"
"Rahoitus- ja vakuutuslaitosten
(pl. rahalaitokset)","Keskikorko, %",7/2024,"1,66"
Julkisyhteisöiden,"12 kk:n muutos (1), %",1/2003,"10,6"
Julkisyhteisöiden,"12 kk:n muutos (1), %",2/2003,"35,0"
Julkisyhteisöiden,"12 kk:n muutos (1), %",3/2003,"2,9"
Julkisyhteisöiden,"12 kk:n muutos (1), %",4/2003,"-1,0"
Julkisyhteisöiden,"12 kk:n muutos (1), %",5/2003,"14,8"
Julkisyhteisöiden,"12 kk:n muutos (1), %",6/2003,"15,0"
Julkisyhteisöiden,"12 kk:n muutos (1), %",7/2003,"-7,7"
Julkisyhteisöiden,"12 kk:n muutos (1), %",8/2003,"-8,6"
Julkisyhteisöiden,"12 kk:n muutos (1), %",9/2003,"2,9"
Julkisyhteisöiden,"12 kk:n muutos (1), %",10/2003,"-4,5"
Julkisyhteisöiden,"12 kk:n muutos (1), %",11/2003,"13,8"
